39.6767239,-75.7453626,39.6770341,-75.7439135
39.6620660,-75.7793039,39.6610175,-75.7780239
39.6717754,-75.7534095,39.6703817,-75.7532615
39.6829696,-75.7597186,39.6823755,-75.7577353
39.6687598,-75.7388637,39.6687986,-75.7351699
39.6826552,-75.7761181,39.6791241,-75.7759350
39.6865818,-75.7360177,39.6865835,-75.7361777
39.6777206,-75.7622182,39.6776529,-75.7621021
39.6553828,-75.7699359,39.6550142,-75.7693688
39.6578337,-75.7481241,39.6577971,-75.7484339
39.6747746,-75.7252383,39.6750463,-75.7251578
39.6703991,-75.7634613,39.6709136,-75.7683383
39.6858097,-75.7367709,39.6842102,-75.7389730
39.6837378,-75.7443088,39.6830120,-75.7536282
39.6735352,-75.7258166,39.6751671,-75.7258358
39.6906880,-75.7806662,39.6908270,-75.7828170
39.6865809,-75.7657655,39.6906686,-75.7767364
39.6767599,-75.7357829,39.6786018,-75.7358013
39.6844888,-75.7367593,39.6815863,-75.7363623
39.6945900,-75.7361910,39.6951110,-75.7362690
39.6981555,-75.7747911,39.6989931,-75.7740854
39.6755660,-75.7621450,39.6758077,-75.7643318
39.6747280,-75.7258160,39.6748213,-75.7246599
39.6901160,-75.7752531,39.6885873,-75.7758378
39.6690928,-75.7774794,39.6690143,-75.7810199
39.6683495,-75.7807999,39.6655272,-75.7761185
39.6868369,-75.7605975,39.6874023,-75.7605064
39.6814906,-75.7472216,39.6816764,-75.7455228
39.6808954,-75.7456823,39.6816200,-75.7459988
39.6523839,-75.7797881,39.6525275,-75.7804636
39.6848292,-75.7610750,39.6872870,-75.7595251
39.6769984,-75.7846843,39.6791337,-75.7850368
39.7004855,-75.7717075,39.7008828,-75.7692011
39.6938790,-75.7367490,39.6937370,-75.7361870
39.6695260,-75.7715022,39.6648249,-75.7688843
39.6752771,-75.7503899,39.6749824,-75.7456103
39.6613040,-75.7329307,39.6592482,-75.7312632
39.6807882,-75.7632318,39.6807773,-75.7643472
39.6868840,-75.7545670,39.6870269,-75.7593749
39.6703991,-75.7634613,39.6687870,-75.7613522
39.6711800,-75.7259830,39.6730490,-75.7261850
39.6980274,-75.7496288,39.6986730,-75.7516101
39.6980820,-75.7308020,39.6969190,-75.7320310
39.6880083,-75.7726399,39.6875633,-75.7746250
39.6749824,-75.7456103,39.6754649,-75.7433494
39.6685088,-75.7642379,39.6676267,-75.7630968
39.6942103,-75.7746636,39.6975452,-75.7809641
39.6903240,-75.7244960,39.6875400,-75.7260480
39.6774841,-75.7535402,39.6771498,-75.7615106
39.6806274,-75.7847630,39.6801971,-75.7819630
39.6561409,-75.7387373,39.6558455,-75.7424542
39.6751210,-75.7851390,39.6752610,-75.7841420
39.6530879,-75.7498669,39.6523558,-75.7484530
39.6549380,-75.7609060,39.6564628,-75.7695336
39.6872207,-75.7847338,39.6828582,-75.7818751
39.6898050,-75.7258430,39.6913697,-75.7268376
39.7002600,-75.7840773,39.7017513,-75.7793696
39.6853401,-75.7717399,39.6885511,-75.7751290
39.6554070,-75.7560770,39.6538320,-75.7540110
39.6893350,-75.7329090,39.6872060,-75.7316960
39.6950040,-75.7374680,39.6954590,-75.7392900
39.6790082,-75.7535620,39.6794490,-75.7562568
39.6780820,-75.7772816,39.6760700,-75.7759460
39.6946501,-75.7663366,39.6942800,-75.7688827
39.6934095,-75.7761163,39.6929257,-75.7748528
39.6569575,-75.7495619,39.6567149,-75.7492923
39.6523120,-75.7271027,39.6541946,-75.7277910
39.7002917,-75.7746856,39.6994127,-75.7758184
39.6740144,-75.7700891,39.6741785,-75.7696227
39.6538220,-75.7608080,39.6549905,-75.7663026
39.6529060,-75.7559340,39.6516216,-75.7555321
39.6888020,-75.7763688,39.6790254,-75.7752667
39.6744108,-75.7542403,39.6747254,-75.7649012
39.6744108,-75.7542403,39.6742440,-75.7534952
39.6939118,-75.7799295,39.6927416,-75.7805323
39.6591085,-75.7442623,39.6589617,-75.7441792
39.6561750,-75.7491660,39.6564576,-75.7439955
39.6738000,-75.7280980,39.6740100,-75.7259030
39.6965840,-75.7353900,39.6978190,-75.7327590
39.6859930,-75.7793353,39.6875175,-75.7820252
39.6932720,-75.7819439,39.6943220,-75.7826552
39.6736050,-75.7837510,39.6726450,-75.7870850
39.6900314,-75.7843422,39.6816511,-75.7886687
39.6743922,-75.7268298,39.6748852,-75.7269040
39.6518673,-75.7745932,39.6499854,-75.7744138
39.6547020,-75.7527730,39.6431640,-75.7880570
39.6557717,-75.7512955,39.6556660,-75.7514540
39.6961706,-75.7875358,39.6948138,-75.7838901
39.6954590,-75.7392900,39.6955270,-75.7409570
39.6637256,-75.7778856,39.6613359,-75.7788723
39.6762640,-75.7781970,39.6767924,-75.7779429
39.6636359,-75.7241824,39.6715190,-75.7198710
39.6508890,-75.7803680,39.6562226,-75.7700976
39.6757691,-75.7664024,39.6759475,-75.7699873
39.6619680,-75.7186920,39.6547130,-75.7331690
39.6552282,-75.7361046,39.6539723,-75.7336797
39.6939021,-75.7629819,39.6980340,-75.7661020
39.6698590,-75.7653980,39.6663962,-75.7694709
39.6611724,-75.7347973,39.6585100,-75.7338160
39.6797590,-75.7469870,39.6800765,-75.7446741
39.6979300,-75.7765138,39.6973730,-75.7753964
39.6671500,-75.7528312,39.6671490,-75.7529650
39.6876967,-75.7543133,39.6879620,-75.7522020
39.6756218,-75.7591640,39.6755954,-75.7610067
39.6953002,-75.7732781,39.6952465,-75.7722799
39.6985645,-75.7844962,39.6978059,-75.7850821
39.6872207,-75.7847338,39.6872621,-75.7878495
39.6566440,-75.7638520,39.6547170,-75.7650480
39.6531880,-75.7552660,39.6515445,-75.7528439
39.6865538,-75.7496995,39.6873576,-75.7499902
39.6936415,-75.7637216,39.6926892,-75.7732574
39.6836442,-75.7710396,39.6818301,-75.7747705
39.6518357,-75.7593468,39.6502820,-75.7592451
39.6765224,-75.7551150,39.6745220,-75.7551070
39.6736050,-75.7837510,39.6738390,-75.7825950
39.6819899,-75.7494772,39.6821972,-75.7451703
39.6829205,-75.7376650,39.6829596,-75.7371413
39.6554034,-75.7386344,39.6550975,-75.7425915
39.6668840,-75.7283110,39.6718034,-75.7139079
39.6742960,-75.7839780,39.6745750,-75.7824410
39.6576310,-75.7547250,39.6541150,-75.7536070
39.6934960,-75.7388390,39.6952390,-75.7383720
39.6867360,-75.7545540,39.6870460,-75.7519620
39.6919680,-75.7415450,39.6918890,-75.7393190
39.6533720,-75.7449860,39.6518419,-75.7462346
39.6627440,-75.7294170,39.6642300,-75.7282630
39.6913880,-75.7402010,39.6911330,-75.7392460
39.6768222,-75.7631132,39.6775281,-75.7647745
39.6848240,-75.7800306,39.6853265,-75.7808675
39.6865809,-75.7657655,39.6801638,-75.7753619
39.6980820,-75.7308020,39.7020430,-75.7335120
39.6956478,-75.7507856,39.6922001,-75.7484042
39.6581990,-75.7559410,39.6575260,-75.7516740
39.6888838,-75.7484204,39.6890865,-75.7481896
39.6929513,-75.7660588,39.7022169,-75.7720735
39.6860350,-75.7847880,39.6858551,-75.7828466
39.6850822,-75.7617404,39.6800603,-75.7647586
39.6916060,-75.7258707,39.6889680,-75.7111300
39.6516346,-75.7301175,39.6533035,-75.7304893
39.6929770,-75.7367580,39.6912050,-75.7495130
39.6952390,-75.7383720,39.6960140,-75.7380430
39.6791458,-75.7752760,39.6786540,-75.7801220
39.6844734,-75.7708690,39.6829688,-75.7748019
39.6635780,-75.7353991,39.6631391,-75.7353453
39.6830120,-75.7536282,39.6829673,-75.7560309
39.6840709,-75.7590810,39.6831040,-75.7565767
39.6950433,-75.7185001,39.7012146,-75.7267216
39.6845301,-75.7575391,39.6849331,-75.7563895
39.6741380,-75.7325660,39.6734119,-75.7323757
39.6956170,-75.7697515,39.6964926,-75.7731880
39.6836408,-75.7455349,39.6857882,-75.7460539
39.6966306,-75.7485731,39.6977330,-75.7477380
39.6770733,-75.7706710,39.6773604,-75.7733095
39.6578337,-75.7481241,39.6578584,-75.7478469
39.6715360,-75.7632753,39.6715050,-75.7645210
39.6735390,-75.7567550,39.6734380,-75.7608683
39.6561478,-75.7477423,39.6512590,-75.7436324
39.6777206,-75.7622182,39.6787663,-75.7637932
39.6822035,-75.7754475,39.6777186,-75.7799827
39.6770516,-75.7745272,39.6772019,-75.7739311
39.6626810,-75.7302900,39.6651200,-75.7284020
39.6829673,-75.7560309,39.6830012,-75.7561863
39.6573780,-75.7278940,39.6578690,-75.7281570
39.6748929,-75.7708550,39.6753284,-75.7707225
39.6634348,-75.7368734,39.6654645,-75.7269836
39.6713360,-75.7250380,39.6731190,-75.7253230
39.6956681,-75.7466162,39.6972439,-75.7500536
39.6819821,-75.7567969,39.6816067,-75.7553304
39.6647473,-75.7243454,39.6704640,-75.7234350
39.6898280,-75.7315150,39.6872090,-75.7303070
39.6898842,-75.7808612,39.6908270,-75.7828170
39.6885873,-75.7758378,39.6801805,-75.7747114
39.6545420,-75.7329020,39.6539723,-75.7336797
39.6934025,-75.7698843,39.6979121,-75.7662744
39.6774966,-75.7264131,39.6770410,-75.7265566
39.6803377,-75.7557624,39.6800441,-75.7535817
39.6826191,-75.7408219,39.6817000,-75.7409965
39.6733354,-75.7671023,39.6734476,-75.7671645
39.6601095,-75.7392647,39.6563007,-75.7459921
39.6716720,-75.7241480,39.6731970,-75.7243440
39.6879882,-75.7695425,39.6872831,-75.7698370
39.6872831,-75.7698370,39.6879205,-75.7693607
39.6955620,-75.7344670,39.6958760,-75.7338550
39.6885873,-75.7758378,39.6924237,-75.7871908
39.6858476,-75.7604249,39.6854919,-75.7595018
39.6775044,-75.7831804,39.6772463,-75.7831989
39.6887420,-75.7782705,39.6883770,-75.7805061
39.6795794,-75.7497027,39.6794083,-75.7445077
39.6751149,-75.7278725,39.6738500,-75.7276730
39.6744379,-75.7534990,39.6745308,-75.7430184
39.6974542,-75.7774475,39.6981602,-75.7774954
39.6745539,-75.7716609,39.6733889,-75.7715918
39.6839130,-75.7420580,39.6809997,-75.7417071
39.6683420,-75.7311810,39.6692853,-75.7274807
39.6816329,-75.7604863,39.6818376,-75.7702350
39.6557717,-75.7512955,39.6562000,-75.7506798
39.6905672,-75.7631973,39.6909612,-75.7623836
39.6779548,-75.7395224,39.6786461,-75.7366289
39.6782995,-75.7379149,39.6779920,-75.7378121
39.6792855,-75.7820243,39.6806274,-75.7847630
39.6824985,-75.7599418,39.6866124,-75.7725913
39.6526818,-75.7759082,39.6529037,-75.7738897
39.6837163,-75.7658966,39.6805510,-75.7687307
39.6776486,-75.7253379,39.6763650,-75.7251906
39.6798910,-75.7759967,39.6797220,-75.7800510
39.6532730,-75.7461527,39.6529372,-75.7461002
39.6773518,-75.7791477,39.6765691,-75.7742937
39.6866328,-75.7599472,39.6869120,-75.7611230
39.6854680,-75.7583310,39.6840709,-75.7590810
39.6522793,-75.7543062,39.6517921,-75.7546068
39.6650701,-75.7234973,39.6702570,-75.7242830
39.6919450,-75.7393180,39.6992941,-75.7371317
39.6520750,-75.7556720,39.6514207,-75.7572838
39.6746882,-75.7633161,39.6705510,-75.7630723
39.7010460,-75.7479920,39.7013260,-75.7463150
39.6569246,-75.7550770,39.6550791,-75.7542941
39.6606500,-75.7179310,39.6597360,-75.7261610
39.6990980,-75.7398610,39.6981900,-75.7361840
39.6625762,-75.7323068,39.6639440,-75.7315160
39.6740100,-75.7259030,39.6741810,-75.7236820
39.6857792,-75.7544376,39.6856560,-75.7577894
39.6884480,-75.7240992,39.6884070,-75.7244970
39.6730875,-75.7876659,39.6742960,-75.7839780
39.6947080,-75.7348230,39.6941650,-75.7345980
39.7044760,-75.7318900,39.6980820,-75.7308020
39.6840709,-75.7590810,39.6798572,-75.7640622
39.6836408,-75.7455349,39.6821972,-75.7451703
39.6584730,-75.7350478,39.6612128,-75.7358720
39.6666060,-75.7383180,39.6634348,-75.7368734
39.6703854,-75.7558803,39.6703247,-75.7581131
39.6718738,-75.7558533,39.6703854,-75.7558803
39.6829966,-75.7540712,39.6954750,-75.7559790
39.6930441,-75.7337950,39.6929770,-75.7367580
39.6937720,-75.7661924,39.6940550,-75.7723733
39.6709490,-75.7568200,39.6707746,-75.7623366
39.6845704,-75.7848486,39.6844269,-75.7817212
39.6513470,-75.7419850,39.6535461,-75.7427930
39.6514017,-75.7644282,39.6474321,-75.7644527
39.6975861,-75.7645964,39.6985818,-75.7607126
39.6924747,-75.7709361,39.6932940,-75.7710800
39.6578090,-75.7313960,39.6551390,-75.7303110
39.6749434,-75.7240247,39.6767310,-75.7243320
39.6528737,-75.7243347,39.6553298,-75.7249601
39.6553850,-75.7664590,39.6535777,-75.7683529
39.6916523,-75.7620081,39.6910997,-75.7630283
39.6515920,-75.7621340,39.6487418,-75.7617245
39.6889058,-75.7810840,39.6885742,-75.7836300
39.6751210,-75.7851390,39.6750240,-75.7861080
39.6759930,-75.7853210,39.6761030,-75.7844170
39.6847350,-75.7486750,39.6848227,-75.7477672
39.6806449,-75.7760504,39.6804980,-75.7799990
39.6720710,-75.7685267,39.6737930,-75.7725587
39.6751732,-75.7473268,39.6723978,-75.7473333
39.6966660,-75.7695940,39.6970674,-75.7713764
39.6902710,-75.7300990,39.6881578,-75.7291628
39.6928960,-75.7350390,39.6919440,-75.7354560
39.6676918,-75.7586519,39.6685155,-75.7562756
39.6792132,-75.7459633,39.6767239,-75.7453626
39.6762377,-75.7696796,39.6748764,-75.7669682
39.6641876,-75.7372251,39.6643286,-75.7358911
39.6615497,-75.7291504,39.6600840,-75.7286459
39.6990945,-75.7694626,39.6996644,-75.7690174
39.6930770,-75.7407220,39.6927380,-75.7406620
39.6621441,-75.7301972,39.6640330,-75.7304620
39.6834183,-75.7484111,39.6853556,-75.7487585
39.6765448,-75.7725355,39.6771259,-75.7728100
39.6771259,-75.7728100,39.6773796,-75.7729325
39.6957630,-75.7469360,39.6971780,-75.7462060
39.6557216,-75.7441271,39.6554238,-75.7476298
39.6755058,-75.7270672,39.6750276,-75.7283175
39.6523558,-75.7484530,39.6517032,-75.7495829
39.6768205,-75.7856029,39.6733280,-75.7845700
39.6833442,-75.7493618,39.6716855,-75.7505475
39.6874470,-75.7272500,39.6892869,-75.7241414
39.6656460,-75.7290120,39.6693180,-75.7295140
39.6878608,-75.7846396,39.6888237,-75.7878586
39.6780445,-75.7832927,39.6780743,-75.7838757
39.6743683,-75.7662326,39.6748764,-75.7669682
39.6765379,-75.7535235,39.6764748,-75.7611883
39.6566766,-75.7499816,39.6561750,-75.7491660
39.6852030,-75.7707234,39.6852639,-75.7755393
39.6732771,-75.7515553,39.6716674,-75.7515247
39.6984270,-75.7371290,39.6971420,-75.7394580
39.6885631,-75.7377392,39.6869566,-75.7378914
39.6906540,-75.7840320,39.6908170,-75.7845559
39.6926892,-75.7732574,39.6920778,-75.7759004
39.6911940,-75.7489563,39.6906965,-75.7491156
39.6890455,-75.7602601,39.6886727,-75.7553961
39.6915060,-75.7838220,39.6926200,-75.7849269
39.6747605,-75.7579646,39.6774478,-75.7580265
39.6735043,-75.7581190,39.6718540,-75.7580948
39.6771498,-75.7615106,39.6693278,-75.7609956
39.6751063,-75.7230574,39.6755058,-75.7270672
39.6519939,-75.7659944,39.6520940,-75.7699236
39.6875376,-75.7465854,39.6885586,-75.7474889
39.6768060,-75.7716021,39.6774419,-75.7719071
39.6539250,-75.7509750,39.6548570,-75.7525500
39.6773518,-75.7791477,39.6776960,-75.7772450
39.6615505,-75.7520489,39.6614131,-75.7535316
39.6734972,-75.7313242,39.6743290,-75.7315260
39.6930710,-75.7419470,39.6938100,-75.7410190
39.6924600,-75.7421320,39.6930710,-75.7419470
39.6822540,-75.7397610,39.6827163,-75.7393038
39.6568950,-75.7335810,39.6570300,-75.7338760
39.6545420,-75.7329020,39.6587750,-75.7295050
39.6907180,-75.7286260,39.6873690,-75.7283000
39.6749434,-75.7240247,39.6741590,-75.7239560
39.6869566,-75.7378914,39.6884599,-75.7393932
39.6644850,-75.7292080,39.6694140,-75.7304600
39.6844970,-75.7755252,39.6845210,-75.7782744
39.6919092,-75.7636311,39.6907156,-75.7629107
39.6573445,-75.7422792,39.6543070,-75.7384814
39.6536803,-75.7411504,39.6520797,-75.7401897
39.6903240,-75.7244960,39.6921920,-75.7195580
39.6969630,-75.7596440,39.6985818,-75.7607126
39.6581326,-75.7444195,39.6538330,-75.7493010
39.6778320,-75.7244010,39.6773190,-75.7243550
39.6742960,-75.7839780,39.6736050,-75.7837510
39.6869779,-75.7668311,39.6836549,-75.7687994
39.6762873,-75.7639651,39.6772513,-75.7660570
39.6895443,-75.7539076,39.6889873,-75.7507038
39.7011940,-75.7684240,39.7004460,-75.7669760
39.6580860,-75.7304610,39.6554360,-75.7293570
39.6534612,-75.7439082,39.6509300,-75.7435994
39.6720952,-75.7669774,39.6699534,-75.7668786
39.6866077,-75.7810284,39.6861145,-75.7813470
39.6549380,-75.7609060,39.6517050,-75.7605940
39.6577187,-75.7683639,39.6551920,-75.7605610
39.6733679,-75.7633142,39.6725940,-75.7664242
39.6826143,-75.7407908,39.6832016,-75.7404065
39.6714019,-75.7660979,39.6710321,-75.7668330
39.6904157,-75.7760578,39.6921937,-75.7760071
39.6816067,-75.7553304,39.6803377,-75.7557624
39.6546540,-75.7385298,39.6543595,-75.7427105
39.6428799,-75.7794407,39.6542994,-75.7814667
39.6579203,-75.7847415,39.6549808,-75.7822124
39.6963056,-75.7833203,39.6974321,-75.7874402
39.6985818,-75.7607126,39.6983484,-75.7623317
39.6706700,-75.7533018,39.6706298,-75.7541550
39.6671490,-75.7529650,39.6632372,-75.7524555
39.6919386,-75.7800646,39.6876960,-75.7784570
39.6923359,-75.7791838,39.6996534,-75.7865549
39.6570860,-75.7288470,39.6589730,-75.7277190
39.7015837,-75.7271427,39.7025906,-75.7366821
39.6521698,-75.7764303,39.6521919,-75.7758984
39.6751667,-75.7296668,39.6733340,-75.7290294
39.6775470,-75.7392881,39.6785396,-75.7398781
39.6588320,-75.7404882,39.6575567,-75.7398595
39.7001810,-75.7303940,39.7012540,-75.7338370
39.6870567,-75.7469932,39.6888838,-75.7484204
39.6691976,-75.7746097,39.6702230,-75.7757895
39.6685812,-75.7726849,39.6695410,-75.7744655
39.6707946,-75.7761113,39.6702230,-75.7757895
39.6914989,-75.7803352,39.6839178,-75.7798523
39.6734119,-75.7323757,39.6736730,-75.7291454
39.6825675,-75.7419672,39.6827182,-75.7376395
39.6871045,-75.7346172,39.6866592,-75.7354233
39.6575430,-75.7323360,39.6548910,-75.7312360
39.6947560,-75.7395970,39.6947100,-75.7412450
39.6794740,-75.7601250,39.6709420,-75.7593861
39.7007480,-75.7248710,39.7021960,-75.7235560
39.6612055,-75.7259486,39.6614073,-75.7260227
39.6563930,-75.7449430,39.6569685,-75.7449956
39.6702534,-75.7673500,39.6695292,-75.7699180
39.6885938,-75.7478772,39.6880701,-75.7461647
39.6707746,-75.7623366,39.6672769,-75.7694445
39.6856560,-75.7577894,39.6869581,-75.7578680
39.6732570,-75.7534623,39.6733430,-75.7448360
39.6874068,-75.7734603,39.6834972,-75.7735420
39.6932770,-75.7398020,39.6956730,-75.7371639
39.6650610,-75.7306410,39.6691840,-75.7286340
39.6727910,-75.7301320,39.6708850,-75.7286980
39.6952198,-75.7749758,39.6957397,-75.7743531
39.6740810,-75.7859730,39.6730300,-75.7855660
39.6619630,-75.7301699,39.6594951,-75.7293759
39.6873764,-75.7679006,39.6800603,-75.7647586
39.6930710,-75.7419470,39.6932770,-75.7398020
39.6856327,-75.7471877,39.6835500,-75.7467191
39.6604545,-75.7393819,39.6606495,-75.7393171
39.6759774,-75.7455588,39.6763759,-75.7436723
39.6605470,-75.7244220,39.6581330,-75.7232100
39.6711000,-75.7268400,39.6733733,-75.7223082
39.6955333,-75.7620541,39.6974820,-75.7596720
39.6791772,-75.7667932,39.6786372,-75.7666042
39.7011597,-75.7864443,39.7000833,-75.7837274
39.6982420,-75.7349230,39.6929770,-75.7367580
39.6845177,-75.7365983,39.6850981,-75.7367515
39.6706279,-75.7646526,39.6662966,-75.7674840
39.6834897,-75.7474942,39.6769549,-75.7465669
39.6749824,-75.7456103,39.6741820,-75.7447460
39.6833777,-75.7380003,39.6836141,-75.7374343
39.6688210,-75.7653920,39.6665183,-75.7690652
39.6523358,-75.7454254,39.6520410,-75.7437304
39.6842760,-75.7383260,39.6829205,-75.7376650
39.6720530,-75.7534670,39.6718270,-75.7608386
39.6751667,-75.7296668,39.6768479,-75.7295685
39.6746218,-75.7306036,39.6735831,-75.7302606
39.6926892,-75.7732574,39.6995021,-75.7711546
39.6759930,-75.7853210,39.6758790,-75.7862960
39.6477837,-75.7790821,39.6518349,-75.7755052
39.6867592,-75.7788399,39.6875175,-75.7820252
39.6808843,-75.7609395,39.6830390,-75.7665453
39.6911229,-75.7365565,39.6909262,-75.7363382
39.6745833,-75.7277822,39.6745630,-75.7282510
39.6612055,-75.7259486,39.6586830,-75.7221160
39.6600211,-75.7356194,39.6604717,-75.7277942
39.6568950,-75.7335810,39.6546000,-75.7321360
39.6716530,-75.7523319,39.6708436,-75.7530003
39.6814240,-75.7839762,39.6815538,-75.7818200
39.6725940,-75.7664242,39.6733354,-75.7671023
39.7007240,-75.7467250,39.6995980,-75.7469620
39.6619488,-75.7262975,39.6630170,-75.7230473
39.6826030,-75.7712394,39.6809360,-75.7747477
39.6861031,-75.7517774,39.6879620,-75.7522020
39.6755660,-75.7621450,39.6746927,-75.7619590
39.6945484,-75.7698570,39.6940992,-75.7734101
39.6814139,-75.7760768,39.6815350,-75.7797450
39.6732660,-75.7234890,39.6711300,-75.7318480
39.6787589,-75.7719390,39.6770501,-75.7730594
39.6970350,-75.7684783,39.6980637,-75.7706440
39.6767549,-75.7262876,39.6766890,-75.7252216
39.6731828,-75.7713195,39.6728817,-75.7729672
39.6568693,-75.7388389,39.6566105,-75.7423402
39.6853556,-75.7487585,39.6857882,-75.7460539
39.6872060,-75.7316960,39.6879360,-75.7210190
39.6743656,-75.7342637,39.6748471,-75.7295043
39.6879124,-75.7762595,39.6859283,-75.7756113
39.6549736,-75.7442739,39.6546780,-75.7475406
39.6586565,-75.7430742,39.6543595,-75.7427105
